tweet_id,text_clean,label_job,label_trade,label_tech,label_hr,label_milSec
2010155,"RT @USER .@USER on need for West to join forces on tech to take on China: ""This is the defining economic issue of our time."" HTTPURL Sticking point: Democracies are still squabbling among themselves. ""The ability to execute is a fully valid question,"" he told me.",,,1,,
931974,"RT @USER HAPPENING NOW: The Committee’s open hearing on the rise of China's Digital Authoritarianism. Examining China's use of invasive surveillance measures, powered by advanced technologies, to eliminate dissent and optimize political control. :video_camera: WATCH: HTTPURL",,,1,1,
931252,"RT @USER HAPPENING NOW: The Committee’s open hearing on the rise of China's Digital Authoritarianism. Examining China's use of invasive surveillance measures, powered by advanced technologies, to eliminate dissent and optimize political control. :video_camera: WATCH: HTTPURL",,,1,1,
3033846,It’s an honor to address the prestigious McCain Award Dinner at the Munich Security Conference where I’m speaking on the need for a strong European alliance to beat Putin and for the democratic international order to out-compete China including in new technologies like AI. HTTPURL,,,1,,
758708,The U.S. needs a strategy to protect our critical infrastructure and new technologies from China – that’s why I’m proud to support a bipartisan effort to secure our supply chains and prevent technology theft that hurts U.S. businesses and national security. HTTPURL,,,1,,
1059410,"I remember #BackToSchool shopping well. The kids were always excited, but it was expensive! Today, the average cost is $685 per child and is likely to increase because of new #tariffs on China. Working families SHOULDN'T be hurt by our trade policy. HTTPURL",,,,,
627628,"RT @USER China cancelling annual bi-lateral security talks with the U.S. is yet another indication that this trade war is going to get worse before it gets better, and right now nobody is winning. HTTPURL",,,,,
1271772,"Another day, another Trump lie exposed. The American people are bearing the cost of tariffs, not China. HTTPURL",,,,,
1286803,Trump’s trade war with China has hurt workers and pushed too many Alabama farmers to the brink of bankruptcy. The jury is still out on whether the Admin can enforce this new deal. The only thing that is certain is that Trump's reckless trade war continues. HTTPURL,,,,,
606836,"This #tradewar has left ND farmers without any soybean orders from China, which is usually the largest market for ND soybeans. @USER and @USER are offering resources to help ND farmers prepare for long-term product storage to survive this disruption. HTTPURL",,,,,
486873,".@USER’s actions on China are on the money. China is our real trade enemy, and their theft of intellectual property and their refusal to let our companies compete fairly threatens millions of future US jobs. HTTPURL",1,1,1,,
926146,"Thank you to @USER and @USER for a great discussion on the future of U.S. policy toward China and East Asia. As China continues to grow, it’s important that we re-examine our relationship to ensure it continues to benefit the American and Chinese people, the region, and the world. HTTPURL",,,,,
1744172,"I'm proud to support a bipartisan bill that would crack down on imports made using forced labor in Xinjiang, China. We can support American businesses and uphold our values by rejecting the Chinese government's violent exploitation of the #Uyghur people. HTTPURL",,,,1,
960106,"Wondering what an arms race in the Middle East looks like? Curious why the JCPOA was so important? China, our greatest strategic competitor, is helping Saudi advance its ballistic missiles program. The US must prevent an arms race in the Middle East and be clear-eyed about MBS. HTTPURL",,,,,1
920103,and the failed China trade policy is causing job losses in my congressional district. We need presidential leadership. Patriots need to speak up!,,,,,
1085754,"RT @USER @USER @USER The saga continues: DeLauro calls Sasse ""dishonest"" for conflating NAFTA negotiations w/ China tariffs, saying the latter is what's hurting farmers. Says Sasse ""should know better than to blur the lines between these two important matters while trying to score partisan points.” HTTPURL",,,,,
3025206,"RT @USER Thank you to all thought leaders who participated in our “Meeting the Challenges of a New World Disorder” roundtable this week. We discussed how managing China, new trade and climate agreements will position America to lead. @USER @USER @USER HTTPURL",,,,,
1601496,I'm demanding answers from Peter Navarro about John Bolton's allegation that Donald Trump bargained away trade concessions in exchange for political favors from China. The American people deserve to know if Trump is using his office for his own political gain *again*. HTTPURL,,,,,
345980,"In an effort to address this issue, the President today imposed a 25 percent #tariff on steel and a ten percent #tariff on aluminum. These tariffs target close allies like South Korea and fail to adequately address the core issue of Chinese overcapacity in steel and aluminum.",,,,,
2692260,"The Trump tariffs contribute to inflation, harm U.S. families and companies, and haven’t stopped the CCP from violating trade rules. The Biden administration should repeal or reduce these tariffs. Keeping a failed policy in place isn’t tough on China; it’s bad for America. HTTPURL",,,,,
347049,"We must go after China and other trade cheaters, with our allies, the only way they’ll understand –head on. Workers across Pennsylvania know what unfair trade has brought —job losses and stagnant wages.",1,1,,,
1578614,"If Bolton’s Trump-China revelations are accurate, this was another extraordinary abuse of American foreign and national security policy. It undercut our strategic interests.
It undermined our allies.
It harmed U.S. taxpayer who had to pay for Trump’s poorly targeted trade policy.",,,,,
2324544,".@USER is right. Electric vehicles made by union workers are the future. Let’s make sure American workers make these vehicles, not China. I like my cars #MadeinMichigan, and that’s why the Biden-Kildee-@USER EV tax credit in the #BuildBackBetter budget is so important. HTTPURL",1,,,,
369232,Informative interview with Rufus Yerxa of @USER on @USER this morning on China tariffs. Listen for it.,,,,,
659348,"Make no mistake, our Nation's skyrocketing trade deficit with #China has reached a tipping point. #Congress and the @USER must act now to stabilize the growing trade deficit with China once and for all, or risk further damage to our communities and economy.HTTPURL",,1,,,
352868,@USER @USER I just find it incredible to hear anyone praise China as a leader in opening markets and free trade. Thanks for posting this chart,,1,,,
2185503,"RT @USER Human rights abuses by China against the Uyghurs must end, and I’m glad to see the @USER take action. It's why I am a cosponsor of @USER's bipartisan bill that will stand up to these abuses and crack down on imports from the Xinjiang region. HTTPURL",,,,1,
2049436,"Productive call with #Vietnam Ambassador Ha Kim Ngoc on important issues for :United_States: -:Vietnam: comprehensive partnership, including the situation in #Myanmar, South China Sea, combatting #COVID19, and efforts to #StopAsianHate. HTTPURL",,,,,
2864006,"RT @USER NEWS: The Senate ratified the Kigali Amendment to the Montreal Protocol. Watch @USER Chair @USER explain why this is so important: “There are few things that we do in the Senate than can improve our economy, create jobs, and meet the challenge of China.” HTTPURL",,,,,
857117,RT @USER .@USER and @USER sent a letter to the U.S. Trade Rep and Secretaries of the Treasury and Commerce urging them to support shipyards and the domestic fleet in the China trade deal. Thank you for supporting the American maritime industry! HTTPURL,,,,,
2781375,"It's important that the Chips Act for America provide funding for rural telecommunications providers to replace Chinese network equipment that could place our national security at risk. Today, I urged Congressional leaders to make this funding a priority. :right_arrow_curving_down: HTTPURL",,,,,1
506474,"I hear from farmers and ranchers in ND almost every day—they have no interest in being collateral damage in a trade war. 60% of North Dakota’s exports to China are agricultural products, w/ 71% of ND soybeans exported to Asia, primarily to China. HTTPURL",,,,,
1217759,"This Thanksgiving, let’s remember something that should never be on the table: the well-being of our cranberry farmers. @USER, @USER, @USER and I urge the Trump admin to show thanks for these farmers and this industry and provide relief from Chinese tariffs. HTTPURL",,,,,
841513,"This is madness. I cannot stress enough how much this policy hurts our farmers. Ag producers cannot afford this trade war to continue for a “substantial period of time.” HTTPURL “We’re talking about leaving them,” he told me. “For a substantial period of time. Because we have to make sure that if we do the deal with China that China lives by the deal.“ HTTPURL",,,,,
183997,"I have been critical of administrations of both parties, including the Obama Administration, for failing to protect our workers and take on China’s trade cheating.",1,1,,,
1602892,RT @USER My heart aches for the people of Hong Kong. Any semblance of freedom and autonomy has vanished; the repressive antics of the CCP are on full display. The U.S. must work with our allies to confront China’s growing aggression. HTTPURL,,,,1,
1780392,"Communist China is vying for @USER Council - ironic considering that they've violated the human rights of people around the world just this year by mishandling COVID-19, forcing Uyghurs to forced labor camps, and instituting draconian “national security” laws in Hong Kong.",,,,1,
467153,"I'm proud to intro this bill, which would require the US government to name the names of those in the Chinese Communist Party who are wrongfully imprisoning men and women like Liu Xiaobo and Liu Xia, and to sanction them for their human rights abuses. --&gt; HTTPURL",,,,1,
2509907,"RT @USER The 2022 Winter Olympics in Beijing will be the first to take place in a country that is conducting an ongoing genocide. These games are a threat to American values, human rights, and the spirit of the Olympics. Read the letter House Republicans sent to America's Olympic athletes: HTTPURL",,,,1,
2348793,The IOC arbitrarily decides when it wants to stand up for human rights – they have chosen to stay silent in the face of Communist China’s gross genocide. It's nothing but indefensible cowardice. HTTPURL,,,,1,
764592,"No government attacks human rights more consistently, comprehensively and systematically than the government of #China. Just imagine if global norms become the ones shaped by them! HTTPURL",,,,1,
1345280,"Whether it’s violence against #HongKong protestors, silencing the @USER and US companies, and now expelling @USER journalists, the Chinese Communist Party fears nothing more than free speech and transparency.
HTTPURL",,,,1,
2934082,"The Chinese people are tired of the tyrannical CCP, and are pushing back against their draconian Covid measures. Why are companies like Apple, who rely heavily on cheap Chinese labor, silent on the protests?",,,,1,
1215976,Congratulations to all the first-time District Council candidates in #HongKong who won on Sunday’s election. The results speak for themselves: the people of Hong Kong want a voice in their future. The city's next generation of democracy should inspire us all to be engaged. HTTPURL,,,,1,
2712750,"Incredible meeting former #NBA player and inspiring defender of human rights @USER! His fight against human trafficking in China—despite the hypocritical NBA's attempts to silence him—is inspiring. Keep up the good work, Enes! HTTPURL",,,,1,
1857970,Chilling. The Chinese Communist Party is seeking to automate its detention and oppression of #Uyghur and other minorities using @USER. The U.S. is right to sanction China for human rights abuses and lead global efforts to divest Huwaei tech. HTTPURL,,,1,1,
2511462,"RT @USER Speaker Pelosi called the Chinese government ""ruthless"" and warned our athletes not to risk thinking it has ""any good intentions."" So why are she and fellow Democrats touting a bill that ignores the CCP's ongoing human rights abuses?
HTTPURL",,,,1,
1344712,Communist China’s attempts to hide their atrocities against the Uyghurs is failing. We MUST continue to shine a spotlight on the human rights violations by President Xi and the Chinese Communist Party. HTTPURL,,,,1,
1500022,America’s military shouldn’t have their retirement funds paying for #China’s mass surveillance and human rights abuses. We cannot allow ANY of these funds to be funneled to the #CCP. We have to put a stop to this practice immediately! HTTPURL,,,,1,
1093269,RT @USER Kevin McCarthy: America must solemnly promise to stand with the people of Hong Kong in their struggle for freedom HTTPURL,,,,1,
1443343,"The @UN has willfully turned a blind eye to the human rights abuses committed by Communist China, including its persecution of ethnic minorities. I'm urging UN Secretary-General António Guterres to suspend China’s appointment to the @USER Council immediately. HTTPURL",,,,1,
3157882,"Taiwan is a strong ally of the United States and beacon of democracy in the East, it is high time they joined us in the World Health Organization #LetTaiwanHelp",,,,,
2147469,China arrests the editor and ceo of the pro democracy newspaper Apple daily in Hong Kong When is China ever going to start respecting law? they won’t even respect the bilateral treaty they had w Britain in 1987 to turn Hong Kong back to China,,,,1,
2601518,"RT @USER .@USER and I penned an op-ed detailing the instruments of American economic power we can use to deter another authoritarian, Xi Jinping in China, from militarily invading the global fulcrum between democracy and dictatorship—#Taiwan. Read here :backhand_index_pointing_down: HTTPURL Rep. Gallagher and @USER outline lessons we should learn from these mistakes to ensure deterrence doesn't fail again in Taiwan. HTTPURL",,,,1,
2514903,"The CCP should not have been allowed to host the Olympics. Historically, aggressive regimes with a record of human rights abuse have always been emboldened after hosting the Olympics. China will be no different. HTTPURL",,,,1,
1052798,"This is an important day in the fight for freedom for #Venezuela. This embargo, which I’ve long advocated for, will cut off the flow of money to the murderous @USER Regime. Now China, Russia and Cuba will know that the US will not tolerate genocide. HTTPURL",,,,1,
2635218,"Six U.S. lawmakers met with Taiwan’s leader on Friday in a show of support for the island democracy, in a surprise trip that signals more tension between Washington and Beijing HTTPURL",,,,1,
2934313,"From the White House podium, we were told that President Biden would not speak for pro-democracy protestors in China. House Republicans will. We stand with the brave Chinese citizens speaking out against the CCP's brutal dictatorship and sickening crackdown on human rights.",,,,1,
2425247,A diplomatic boycott of the Beijing Olympics will shine a light on the CCP’s grave human rights abuses and genocide of Uyghurs without penalizing American athletes. I can’t wait for our National Anthem to be played in China loud and clear for the Chinese Communist Party to hear. HTTPURL,,,,1,
2412053,"The Chinese Communist Party has demonstrated the threat they pose, and they’re not going to stop. We must stand with those fighting for democracy.
HTTPURL",,,,1,
1627591,"Unfortunately, billions around the world still long for basic freedoms, as bad actors like Russia, Iran and China suppress fundamental human rights on a daily basis.",,,,1,
3116648,"Remember when Democrats and liberal press claimed Lula was an ally for “democracy”? They should remember that Lula is out for himself and Brazil, even if it means bowing down to China’s genocidal regime and hosting the FM of a nation leading an unjustified war against Ukraine.",,,,1,
1070831,"I agree, @USER. The @USER Administration’s sale of the F-16 to Taiwan promotes peace and stability in an increasingly chaotic region, as China continues to fuel fear and repress democracy. HTTPURL",,,,,1
2135636,"China :China: is responsible for COVID and appalling human rights violations, but @USER thinks it’s just fine to outsource America’s energy jobs to our Communist adversary. And he’s doing it in a Cabinet-level position without Senate confirmation. HTTPURL",1,,,1,
1604355,"RT @USER JUST INTRODUCED: The Hong Kong Safe Harbor Act would: :check_mark_button: Facilitate the resettlement of Hong Kong refugees
:check_mark_button: Exempt refugees from numeric limitations :check_mark_button: Streamline the refugee process for protest frontliners HTTPURL",,,,1,
1756836,"Before the pandemic @USER built the greatest economy in history. :right_arrow_curving_down: @USER's #CommitmentToAmerica will rebuild the economy by bringing jobs back from China, supporting small businesses, and keeping taxes low. HTTPURL",1,,,,
1290926,"2 major things signed this week. 2 very different stories. On one side: Trump signing a phase 1 trade deal with China to deliver for American farmers, workers, manufacturers, and more. On the other: the Democrats’ impeachment sham, going nowhere. The difference is striking.",,,,,
3050659,They gave away American jobs and industries claiming capitalism would change China But instead China changed capitalism Full speech: HTTPURL HTTPURL,1,,,,
2745843,"Exciting news for our state – today @USER announced plans to create its first Midwest semiconductor chip design center in partnership with @USER. This center will create jobs, drive collaboration, and deepen ties between Taiwan and Indiana. HTTPURL",,,,,
2515584,"RT @USER “We've got to do a better job with holding China accountable,” Congresswoman @USER (R-SC) joins to discuss why the U.S. must do more than issue a diplomatic boycott of the 2022 Olympics to denounce China’s aggression and wrongdoings.
HTTPURL",,,,1,
791876,"#China is growing because they’re cheating and stealing our secrets. That hurts American families, businesses and workers. Thank you @USER for having me on @USER to talk about the threat #China poses to our economy and national security. Watch here --&gt; HTTPURL",1,,,,1
1831190,"The Cybersecurity and Infrastructure Security Agency led by Chris Krebs and @USER did an outstanding job defending the 2018 and 2020 elections from multiple attempts at election interference by Russia, China and Iran. America is grateful to @USER for his outstanding service!",,,,,1
1659139,"RT @USER Pelosi and Schumer blocked desperately needed unemployment payments, which is so terrible, especially since they fully understand that it was not the workers fault that they are unemployed, it’s the fault of China!",1,,,,
858703,"Stopped by a #TX22 job creator, Alings Chinese Cuisine in Sugar Land today. Thanks for being a driver of our local economy! HTTPURL",,,,,
2092883,.@USER tax hikes would: :cross_mark: Eliminate 1 million jobs :cross_mark: Send jobs overseas :cross_mark: Make the corporate tax rate higher than China’s #TaxDay,,,,,
1523595,"After my request, Taiwan is giving 30,000 masks to Montana for our health care workers and first responders on the front lines fighting this pandemic. I’m glad to have secured this shipment for Montana.",,,,,
2893298,"Inspiring courage by some Chinese citizens speaking truth to power in the heart of Beijing. They will undoubtedly be punished by the authorities but I pray their acts will encourage more Chinese citizens to fight for a better future than the one imposed on them by the CCP. HTTPURL
The protest banner on the left reads: Food not Covid tests, Reform not Cultural Revolution,
Freedom not lockdown, Votes not leaders,
Dignity not lies,
Citizens not minions. On the right: Students, workers, strike. Depose the despotic traitor Xi Jinping. HTTPURL",,,,1,
1759005,The #ChinaTaskForce is taking a comprehensive approach to end America’s reliance on China and bring jobs home to America. We have realistic solutions to secure our medical supply chain and ensure that Americans are never beholden to the #CCP for medicines and health care supplies. HTTPURL,1,,,,
1473217,RT @USER The Chinese Communist Party’s deception has directly led to American deaths. The Democrat Party’s delay is directly leading to people losing their jobs. Both are outrageous.,,,,,
2143268,The President’s economic policies are benefiting the Chinese Communist Party while disadvantaging American workers. #IA01 Watch: HTTPURL,1,,,,
2044317,"RT @USER President Biden's $2 trillion tax will not... :cross_mark: Rebuild our infrastructure
:cross_mark: Revamp our economy It will... :check_mark_button: Reduce our wages and jobs
:check_mark_button: Increase our utility bills
:check_mark_button: Drive our businesses overseas
:check_mark_button: Raise our corporate tax rate beyond Communist China's",,,,,
1248594,"By standing up for America and negotiating from strength, the Administration is securing trade deals for the 21st century:
:right_arrow: Deal to approve USMCA
:right_arrow: Securing Phase One of China Trade Deal
:right_arrow: Advancing U.S.-Japan trade relationship
:right_arrow: Renewed U.S. poultry export access to China HTTPURL :dollar_banknote: stimulating the economy
:thumbs_up: providing new jobs :right_arrow: opening the door to new trade opportunities",,,,,
1747056,":police_car_light: :police_car_light: :police_car_light: The pro-China policies Joe Biden helped put in place caused a LOSS of American jobs... According to a study conducted by researchers at Columbia University and Boston College:
HTTPURL",1,,,,
3129667,"Pres. Biden's decision to let CCP-owned solar manufacturers bypass U.S. tariffs was a blow to American workers and our economy. @USER is stepping up to hold China accountable with H.J. Res. 39. HTTPURL H.J. Res. 39 ends that free pass. @USER won't allow China to avoid our trade laws, cheat American workers, and dump inferior products in our markets. HTTPURL",1,1,,,
741425,I am proud to join Senator Rubio to advance The Denying Chinese Investors Access to U.S. Small Business Aid once again to encourage job growth and support WNY small businesses. Read More here: HTTPURL,1,,,,
2416453,"The Bipartisan Infrastructure Bill is a long overdue investment in American infrastructure, American jobs and American competitiveness. To help solve the supply chain crisis and compete w/ China, we need to repave our roads and highways, rebuild our bridges and modernize our ports. #MI06 HTTPURL",1,,,,
1248535,China could use this system to punish US companies and workers for speaking out against the Chinese govt and could increase the current inequities and imbalances in our trade relationship. HTTPURL,,1,,,
1644856,"FBI says they open a new counterintelligence investigation into Chinese espionage in USA every ten hours!!! Astonishing that Dems refuse to address China Threat and #CCP activities to steal our jobs, wreck our economy and change our way of life!!",1,,,,1
3135638,The House and Senate both advanced this bipartisan bill. @USER must now do the same and sign this bill into law. Issuing a veto would signal his support of Communist China and their slave labor over hardworking American workers and manufacturers. HTTPURL,1,,,1,
2762533,"We should work with our trade partners on economic agreements that support American workers, not bully them into supporting the administration’s agenda while giving China and Russia a pass.",1,1,,,
3142572,"To help U.S. businesses innovate, grow, and out-compete China, I’ve introduced the American Innovation and Jobs Act to restore and expand RandD tax incentives. Read my @USER op-ed on how this bill will strengthen American job creators.
HTTPURL",1,,1,,
1915637,"Is this how Biden plans to “repair our alliances?” Simple fact: if this pipeline is not built, Canada’s oil will not stay in the ground. It will be sold to China and others with far less stringent environmental safeguards, and the US will lose out on over 14,000 jobs. HTTPURL",1,,,,
2827165,RT @USER EXCLUSIVE: House Oversight Committee Republicans are warning that the Biden administration's push for electric vehicles will benefit Chinese technology companies and hurt American jobs. @USER @USER HTTPURL,1,,1,,
2291075,"Raising the corporate tax rate to a level higher than Canada, Italy, the UK, and even communist China, will directly hurt job and wage growth for the working men in women in Central Washington. I stand against this attack on American workers. HTTPURL
HTTPURL",1,,,,
2404897,"RT @USER We should be unleashing the American economy–not catering to the Chinese. Biden’s #BuildBackBeijing Act that the Democrats voted for will send jobs overseas, empower the CCP, and boost China’s economy. :television: : @USER HTTPURL",1,,,,
2618029,Both Disney and their supporters in the Chinese Communist Party support taking away rights from parents.,,,,,
2589478,Joe Biden must tell President Xi that if China gives weapons to Russia there will be real sanctions and repercussions. I don’t have a lot of faith in Joe Biden to do that today. I joined @USER to discuss. HTTPURL,,,,,1
2445760,#FreeHongKong :Hong_Kong_SAR_China:,,,,1,
2509573,"America Concedes Act provisions that hurt our energy independence: :cross_mark: $3 billion solar manufacturing program for weather-dependent renewables
:cross_mark: $8 billion for the UN Green Climate Fund
:cross_mark: U.S. must abide by Paris Climate Agreement, while China continues their rampant pollution",,,,,
1339626,"As #coronavirus accelerates, World Health Organization continues its outrageous praise for #China government. What is going on here? Is WHO focused on combating the epidemic or appeasing Beijing? These inappropriate comments damage WHO credibility HTTPURL",,,,,
2773039,RT @USER Why would Democrats eliminate the guardrails in their China competition bill so that $24 billion in tax credits could simply subsidize semiconductor production in… China? That makes no sense. HTTPURL,,,,,
1421874,“Sen. Marsha Blackburn is urging the US to end its reliance on ‘madmen in Beijing’ for pharmaceuticals amid fears that the deadly coronavirus pandemic will lead to drug shortages.” HTTPURL,,,,,
2500925,The Republican Study Committee's China Bill focuses on holding Communist China accountable. Our nation needs to stand up to China and tell China that they need to play by the rules. Pelosi’s China Bill FAILS to hold China accountable. She is wasting taxpayer money! HTTPURL,,,,,
1656863,"WATCH → Dr. Fauci says @USER's leadership saved lives and that he was in agreement on the decisions. Did stopping flights from China and Europe save lives? Fauci: ""Yes."" Did early domestic strategies to slow the spread save lives? Fauci: ""I believe it did."" HTTPURL",,,,,
3037756,I attended multiple classified briefings last week to learn about the Chinese surveillance balloon and the three unidentified objects shot down in U.S. airspace. My @USER interview discussing this and the need for transparency from the Administration :down_arrow: HTTPURL,,,,,1
1653846,"Thanks to everyone who joined my teletown hall last night. I hope to be able to meet in person soon. There were many great questions on defunding the police, mask politics, Uighurs in China, and more. It’s an honor to represent you.",,,,1,
226902,Apparently China doesn't believe the CBO growth score either... #TaxReform will grow America's economy. HTTPURL,,,,,
2336155,"Afghanistan, inflation, China. Instead, radical @USER prioritize mass amnesty and IRS surveillance. Speaks volumes to their priorities!",,,,,
451825,"In latest attempt to stamp out #Tibet’s culture and language rights, #China sentences Tibetan activist #TashiWangchuk to 5 years in prison. Key evidence in court was NYT video about his efforts to preserve Tibetan language. HTTPURL",,,,1,
1967570,"This week I filed legislation to protect our nation’s power grid against foreign adversaries, including the Chinese Communist Party. My @USER colleagues and I will continue to stand strong against the CCP and put America First. HTTPURL",,,,,
1660425,"As Congress works to craft a targeted stimulus package, we must prioritize pro-growth policies and ensure medical independence from China. Read more from my op-ed in @USER here: HTTPURL",1,,,,
2799972,"Glad to see our allies condemning Chinese aggression.
HTTPURL",,,,,1
2692692,The Chinese Communist Party is guilty of genocide in the Uyghur Homeland. We must decouple from this evil regime. See it for yourself. :down_arrow: HTTPURL,,,,1,
1867165,"RT @USER The @USER's most high-profile members call for @USER to be removed from @USER following revelations that he was targeted by a suspected Chinese spy. The letter was signed by @USER, @USER, @USER, and a dozen others
HTTPURL",,,,,
520087,"The lesson of Liu Xia and her courageous husband, the late Nobel Peace Prize winner Liu Xiaobo, who was murdered by the Communist Chinese regime, is simple yet powerful: darkness fears light and mendacity fears truth, so tyrants cannot tolerate either.",,,,1,
1845562,"Leaked documents from Wuhan confirm that Communist China lied about the number of COVID-19 cases. As this deadly virus spread, Beijing lied to the world and people died. HTTPURL",,,,,
2745161,"RT @USER .@USER: ""Is [Joe Biden] turning a blind eye to China because of those business relationships with Hunter? That's what we're going to try and find out in January when we become the majority."" @USER @USER @USER HTTPURL",,,,,
3084083,I am concerned with Honduras’ decision to end diplomatic relations with Taiwan in exchange for cash from China. The United States stands with Taiwan — Honduras is making a poor choice by aligning themselves with the CCP.,,,,,
3084515,RT @USER Proud to support the PRC is Not a Developing Country Act – China is not a developing nation and should not receive favorable treatment of any kind. Thanks to @USER for your leadership on this legislation!,,,,,
3119800,Reminding everyone on this #EarthDay that the Biden Administration is sourcing several key components of our economy from the world’s #1 polluter: China.,,,,,
2406850,"The Biden Admin is conducting a Nuclear Posture Review and is reportedly considering the removal of the ""No First Use"" of nuclear weapons policy. Reducing the role of the triad as #Russia and the #PRC grow their own arsenals is as reckless as the Afghanistan withdrawal debacle. HTTPURL
HTTPURL",,,,,1
2762080,The biggest fans of President Biden’s radical energy policies are Xi Jinping and Vladimir Putin. It is insulting and illogical to sell our strategic oil reserves to China while Americans suffer from record-high gas prices. HTTPURL,,,,,
2513199,"Insanity. China, under Communist Party rule, is not worthy of the honor of the Olympics. HTTPURL",,,,,
1018712,"RT @USER .@USER: “From copper to rare earths, this country is blessed with an abundance of energy and minerals. We can’t be dependent on Russia and China who control nearly 90% of rare earths. U.S. #mining does it better than any other place in the world. #WCS19 #Energy #Minerals HTTPURL",,,,,
2185905,Why would @USER remove videos and suspend accounts showing regime atrocities in #Cuba? BECAUSE ITS OWNED BY COMMUNIST #China! #SOSCubaLibre HTTPURL,,,,,
1437356,"If the Speaker cares one bit about our country and the raging #COVIDー19 pandemic, she will pause her so-called select commission on the President (political games/theater) and instead focus on the real threat to our country/world - the Chinese Government:
HTTPURL",,,,,
999816,"This week, the Senate fulfilled its responsibility to ensure our military is funded and equipped with what it needs to protect and defend our nation’s security, even as the world grows more dangerous and threats from countries like Iran, China, and Russia are escalating.",,,,,1
1721662,"US: revokes visas for legitimate security and intellectual property risks. CCP: This is ""political persecution and racial discrimination."" Also CCP: ~1M ethnic Uighurs in concentration camps, ongoing political persecution in Hong Kong and against Falun Gong. HTTPURL",,,1,1,
3010877,Relying on adversarial countries like China for copper puts our national security at risk. The Administration should swiftly designate copper as a critical mineral to better ensure a reliable supply of domestic copper resources—including those mined at @USER’s @USER. HTTPURL,,,,,
3016349,A more complete map of the Chinese spy balloon pathway including sensitive military sites. Inexcusable that it wasn’t shot down as soon as it was detected. HTTPURL,,,,,1
2598201,":police_car_light: Reminder: America's adversaries are stronger today because of @USER's weak leadership. :warning: Radical Islamic Terrorists
:warning: Russia
:warning: China
:warning: Iran
:warning: North Korea",,,,,1
971099,"Hong Kong demonstrators know what happened in Tiananmen Square in 1989. They know the risk they run by defying the Chinese Communist Party. The demonstrators' courage in the face of threats, police batons, and tear gas is an example for the world to follow. HTTPURL",,,,1,
1551231,"For many years, Communist China has worked to undermine the United States and our interests, this includes stealing our intellectual property. This is a threat to our national security and our economic wellbeing.",,,1,,1
2067110,Cutting our nation's defense budget while we have adversaries like #China who haven’t slowed down is a dangerous misstep. It will hurt our servicemembers and it will hurt our national security. Who benefits? China and the radical-left's pet projects. @USER HTTPURL,,,,,1
2837598,The Chinese Communist Party presents one of the greatest threats in modern day history. Biden has failed to strengthen America and stand up to Xi Jinping.,,,,,1
1084156,"#China is our biggest existential threat, and @USER needs to stay firm in trade negotiations to secure a real deal —not just political window dressing—for our manufacturers, producers, farmers, ranchers, and consumers. Watch my conversation about #trade talks on @USER: HTTPURL",1,1,,,1
2399373,@USER - Glad to see our Japanese allies are strengthening their military alliance with the United States. These partnerships are vital as we work toward countering China’s aggression in the region.,,,,,1
1612204,"What are the Chinese Communists doing with your #TikTok data? Perhaps developing AI technology to use cameras to detect faces… we know they use face recognition software to discriminate against #Uighurs. Data is the fuel that keeps the dystopian #CCP machine running! HTTPURL I agree with @USER, we need to stop China’s parasitic spyware app from collecting innocent Americans' data. That starts by passing @USER's and my bill, the No TikTok on Government Devices Act. HTTPURL",,,1,1,
1623165,"RT @USER Great to see @USER taking up @USER, @USER, @USER and @USER bill to support Open RAN technologies. USA Telecommunications Act is one tool that could help combat network security threats from China and other bad actors.",,,1,,1
1363772,#China is reportedly provoking #Taiwan through military aircraft exercises. We are once again reminded of #Beijing’s ceaseless threats of violence against #Taipei. HTTPURL,,,,,1
3105007,RT @USER We also discussed China completing 3 days of military drills in response to the Taiwanese President meeting @USER in California. This is how @USER responded: HTTPURL,,,,,
3036911,Xi Jinping and the Chinese Communist Party are a clear adversary and threat to our national security. When will Joe Biden treat them that way?,,,,,1
1874208,"RT @USER Under @USER, @USER has moved to counter the #China threat! We produced the China Task Force, a blueprint for bipartisan action Congress can take to counter the #CCP. By ignoring that report and now giving Swalwell a pass, Democrats have become the pro-China party. HTTPURL",,,,,
2783366,Never thought I’d find myself supporting Nancy Pelosi but I 100% back her trip to Taiwan. Disgraceful that Biden and the Pentagon are bowing to Chinese threats.,,,,,
1381584,"RT @USER New: For the U.S., the biggest financial threat from China might not be the coronavirus HTTPURL",,,,,
2081586,The Communist Chinese Party’s war on faith and free expression must end. I call on the Chinese government to immediately release Chen Yu and to cease all persecution of people of faith. I will always stand up and fight for freedom of speech and religion. HTTPURL,,,,1,
3071731,"RT @USER It is crucial to protect our nation’s critical infrastructure from bad actors like China, Russia and North Korea. @USER will hold a hearing next week on the newly released White House National Cybersecurity Strategy. Mar 23 | 2 PM ET HTTPURL",,,,,1
1569411,"Zoom’s decision to bow down to the demands of Communist China is unacceptable. Shutting down accounts that pose no threat, simply because the Chinese Communist Party asked you to, is a slap in the face to those fighting for their human rights. This should never have happened. HTTPURL",,,1,1,
1558015,"Thank you to @USER’s @USER and @USER for inviting me to join y’all on @USER. Take a listen to our wide-ranging conversation on #GeorgeFloyd, the threat of the Chinese Communist Party, the catastrophic Obama-Iran nuclear deal and more :backhand_index_pointing_down: HTTPURL",,,,,
